PROVINCE,ZS,ID_AS,AS_,ID_VILLAGE,VILLAGE,LON,LAT,POPULATION,DEF_TYPE
Bandundu,Mosango,3034001,Kasay,1,Camp Bulungu,18.33594,-4.88567,141,VILLAGE
Bandundu,Mosango,3034001,Kasay,2,Camp Dibaya,18.35328,-4.94082,229,VILLAGE
Bandundu,Mosango,3034001,Kasay,3,Camp Kibengi,18.34923,-4.93122,456,VILLAGE
Bandundu,Mosango,3034001,Kasay,4,Camp Luzolo,18.32284,-4.87937,433,VILLAGE
Bandundu,Mosango,3034001,Kasay,5,Camp Mbanza,18.35971,-4.95662,160,VILLAGE
Bandundu,Mosango,3034001,Kasay,6,Kasay Parkin,18.33918,-4.87796,1542,VILLAGE
Bandundu,Mosango,3034001,Kasay,7,Kasay Village,18.31096,-4.883,1453,VILLAGE
Bandundu,Mosango,3034001,Kasay,8,Kibengi Villa,18.33413,-4.94716,487,VILLAGE
Bandundu,Mosango,3034001,Kasay,9,Mbanza Kikumbi,18.34294,-4.98331,375,VILLAGE
Bandundu,Mosango,3034001,Kasay,10,Mukilu Poste,18.30971,-4.83673,174,VILLAGE
Bandundu,Mosango,3034001,Kasay,11,Mukilu Village,18.31533,-4.84312,536,VILLAGE
Bandundu,Mosango,3034001,Kasay,12,Punza 1,18.31962,-4.83216,277,VILLAGE
Bandundu,Mosango,3034001,Kasay,13,Punza 2,18.29961,-4.83786,369,VILLAGE
Bandundu,Mosango,3034001,Kasay,14,Punza Plc,18.3549,-4.81887,97,VILLAGE
Bandundu,Mosango,3034001,Kasay,15,Samba,18.31052,-4.96642,354,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,16,Gobari 1,18.33601,-5.11309,616,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,17,Gobari 2,18.28017,-5.14202,353,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,18,Gobari 3,18.25841,-5.14506,166,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,19,Kazamba Wa,18.15483,-4.97382,1000,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,20,Kikondji Go,18.16662,-5.04998,408,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,21,Kindambi,18.23775,-5.10074,317,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,22,Kingwadi,18.28474,-4.97845,162,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,23,Kinzamba C,18.24471,-5.0934,251,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,25,Kisamba Ma,18.22012,-5.01195,463,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,26,Kisambakon,18.20311,-4.99819,856,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,27,Kobo,18.27642,-5.04795,307,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,28,Mosango Ma,18.26202,-4.98548,385,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,29,Mowaka,18.32151,-5.00274,384,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,31,Mutelu,18.22223,-5.06932,662,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,76,Muboko,18.13583,-4.95348,734,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,150,Kinzamba V,18.25189,-5.0395,279,VILLAGE
Bandundu,Mosango,3034002,Kinzamba I,546,Koshi Kindamba,18.242,-5.0973,432,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,24,Mosenge,18.00146,-5.04206,402,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,32,F.FELO,17.99723,-5.1072,139,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,33,F.Kafungu,18.09784,-5.06959,70,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,34,F.Kasende,17.9744,-5.12047,102,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,35,F.Kimafu,17.9686,-5.11437,74,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,36,F.Mupunzi,17.96192,-5.11425,90,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,37,F.Tombi,18.05918,-5.04477,83,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,39,Kikamba,17.99757,-5.06644,430,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,40,Kinzambamb,17.99917,-5.07579,400,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,41,Kilembe,18.05095,-5.05363,821,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,42,Kindalakiko,18.00145,-5.12026,488,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,43,Kindalangan,17.98117,-5.11169,504,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,44,Kingombening,18.03885,-5.10803,432,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,45,Kingoykisemi,18.03413,-5.09899,664,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,46,Kinzambacen,17.99382,-5.08792,728,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,47,Kinzambafo,17.99943,-5.0785,379,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,53,Lokosibamba,18.09018,-5.05658,801,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,54,Lokosibango,18.06377,-5.0588,741,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,55,Mbulu,17.9824,-5.11961,884,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,56,Mbushi,18.02458,-5.07172,385,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,57,Kikwati,18.05345,-5.05203,834,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,58,Mosenge Hpk,18.00355,-5.04127,1097,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,59,Mwanakangu,18.03349,-5.07925,353,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,87,Kipashi,18.0152,-5.05605,653,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,90,Kipatamusu,17.93643,-5.16821,1079,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,110,Kivunda,17.94923,-5.14263,283,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,162,Kibwimba,17.99104,-5.13295,1015,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,163,Kinzambayeye,17.97565,-5.09955,664,VILLAGE
Bandundu,Mosango,3034003,Kinzamba II,543,Poste Yeye,17.95599,-5.12362,147,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,60,Bangalala,18.11682,-5.36984,984,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,61,Camp Bankoto,18.19815,-5.30503,56,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,62,Kakundji,18.18346,-5.25856,430,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,63,Kambu,18.18875,-5.19622,57,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,64,Kamingu,18.18324,-5.34289,371,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,65,Kanoshi,18.15906,-5.26672,240,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,66,Kasodi,18.18285,-5.32675,450,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,67,Kihunga,18.19437,-5.21031,504,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,68,Kingombe,18.13129,-5.32355,468,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,70,Luhemba Kafi,18.18685,-5.22739,852,VILLAGE
Bandundu,Mosango,3034004,Kinzanda,171,Kinzanda,18.14691,-5.29173,452,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,48,Kiboti,17.97137,-5.22838,537,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,69,Kinzenzengo,17.96392,-5.29976,750,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,71,Kandondolo,17.96611,-5.28224,208,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,72,Kazamba,17.9746,-5.32996,260,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,74,Kifungula,17.95344,-5.30565,1082,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,75,Kimbimbi,17.97292,-5.23422,1175,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,77,Kitombe,18.06372,-5.29592,804,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,78,Kitshay,18.05863,-5.33734,317,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,79,Kivanda,17.96674,-5.24986,734,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,80,Luhemba,18.0334,-5.30645,217,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,81,Mukukukandond,17.96794,-5.27783,446,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,82,Mulutu,18.04867,-5.25582,1008,VILLAGE
Bandundu,Mosango,3034005,Kinzenzengo,83,Mundu,18.03806,-5.32033,145,VILLAGE
Bandundu,Mosango,3034006,Kipembe,50,Kipembe,17.97908,-5.1785,1809,VILLAGE
Bandundu,Mosango,3034006,Kipembe,84,Bisangi,18.05597,-5.21797,167,VILLAGE
Bandundu,Mosango,3034006,Kipembe,85,Kimbusi,17.97333,-5.20252,227,VILLAGE
Bandundu,Mosango,3034006,Kipembe,86,Kingombe,17.98238,-5.15395,692,VILLAGE
Bandundu,Mosango,3034006,Kipembe,88,Kisala,18.03206,-5.15899,203,VILLAGE
Bandundu,Mosango,3034006,Kipembe,89,Kumbi,18.02082,-5.16867,108,VILLAGE
Bandundu,Mosango,3034006,Kipembe,172,Nzombi,17.97566,-5.21437,1681,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,91,Ferme Mbanza,18.28136,-4.95655,45,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,92,Ferme Ndunga,18.27482,-4.9657,33,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,93,Kahemba,18.18095,-4.91285,94,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,94,Kazamba,18.24546,-4.85511,448,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,95,Kikakala,18.27678,-4.83427,177,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,96,Kikama,18.20938,-4.85812,632,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,97,Kikwati,18.28066,-4.94908,44,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,98,Kimanu,18.27848,-4.8866,325,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,99,Kindundu,18.25511,-4.88992,849,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,100,Kipwanga,18.23217,-4.87294,640,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,101,Kipwanga Cs,18.24041,-4.86066,33,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,102,Koshiavion,18.20309,-4.95839,39,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,103,Koshibalaba,18.22969,-4.94448,284,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,104,Koshibarriere,18.20753,-4.92107,776,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,105,Koshimuluwa,18.20771,-4.92102,376,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,106,Maboki,18.28546,-4.92438,388,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,107,Mbwedi Fiot,18.25888,-4.84961,790,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,108,Sangi,18.28209,-4.91684,229,VILLAGE
Bandundu,Mosango,3034007,Kipwanga,109,Yoko,18.25118,-4.94555,356,VILLAGE
Bandundu,Mosango,3034008,Kitambo,111,Kitamboplate,18.04922,-4.75417,301,VILLAGE
Bandundu,Mosango,3034008,Kitambo,112,Kitamboposte,18.0441,-4.75549,768,VILLAGE
Bandundu,Mosango,3034008,Kitambo,113,Kitambovilla,18.03916,-4.76459,343,VILLAGE
Bandundu,Mosango,3034008,Kitambo,114,Mamboma,18.00104,-4.7474,949,VILLAGE
Bandundu,Mosango,3034008,Kitambo,115,Mwinda,18.01272,-4.74472,1708,VILLAGE
Bandundu,Mosango,3034008,Kitambo,177,Kinangulu,18.03817,-4.71424,974,VILLAGE
Bandundu,Mosango,3034008,Kitambo,182,Pasasi,18.02902,-4.74876,943,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,30,Mundanda,18.21245,-4.75145,421,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,49,Sondji,18.21759,-4.76303,1028,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,117,Bagata,18.27451,-4.80489,420,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,118,Kamba,18.22693,-4.78074,623,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,119,Kiyansi,18.20919,-4.79339,588,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,120,Kumbi Poste,18.25393,-4.78221,657,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,121,Kumbivillage,18.25309,-4.7781,473,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,122,Kwati,18.26962,-4.79589,510,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,123,Kwaya,18.27672,-4.76424,668,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,124,Mazemba,18.24137,-4.74481,398,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,125,Mbwedinene,18.22809,-4.81806,668,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,126,Mibambi,18.29691,-4.78336,171,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,127,Misimbidi,18.26857,-4.77529,156,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,128,Mulondo,18.20328,-4.75467,198,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,130,Ngombe,18.27659,-4.78957,97,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,131,Nzombi,18.24,-4.81007,50,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,132,Poste Kiyansi,18.22612,-4.80109,134,VILLAGE
Bandundu,Mosango,3034009,Kumbi Mbwana,133,Poste Mibambi,18.31486,-4.78168,85,VILLAGE
Bandundu,Mosango,3034010,Mangungu,38,Kingoy,18.04725,-5.10916,905,VILLAGE
Bandundu,Mosango,3034010,Mangungu,116,Kanika,18.09319,-5.0001,1574,VILLAGE
Bandundu,Mosango,3034010,Mangungu,129,Mushima,18.14407,-5.04978,525,VILLAGE
Bandundu,Mosango,3034010,Mangungu,135,Butindi,18.07299,-5.09466,363,VILLAGE
Bandundu,Mosango,3034010,Mangungu,136,Kabeba,18.16836,-5.11659,241,VILLAGE
Bandundu,Mosango,3034010,Mangungu,138,Kimafu,18.04767,-5.16949,272,VILLAGE
Bandundu,Mosango,3034010,Mangungu,139,Kimbamba,18.13203,-5.18672,170,VILLAGE
Bandundu,Mosango,3034010,Mangungu,140,Kimvunzi,18.16856,-5.13601,395,VILLAGE
Bandundu,Mosango,3034010,Mangungu,143,Kinzasi,18.16168,-5.10847,199,VILLAGE
Bandundu,Mosango,3034010,Mangungu,144,Luteki,18.11852,-5.15248,116,VILLAGE
Bandundu,Mosango,3034010,Mangungu,145,M Ngunguvilla,18.09824,-5.11457,304,VILLAGE
Bandundu,Mosango,3034010,Mangungu,146,Mangungu,18.10424,-5.11482,30,VILLAGE
Bandundu,Mosango,3034010,Mangungu,147,Misongo,18.11547,-5.21531,97,VILLAGE
Bandundu,Mosango,3034010,Mangungu,149,Mutanunu,18.08978,-5.14208,37,VILLAGE
Bandundu,Mosango,3034010,Mangungu,151,Ngadi,18.15447,-5.08846,243,VILLAGE
Bandundu,Mosango,3034010,Mangungu,152,Setuka,18.08987,-4.98472,879,VILLAGE
Bandundu,Mosango,3034010,Mangungu,153,Vushi,18.06177,-5.18944,151,VILLAGE
Bandundu,Mosango,3034010,Mangungu,211,Kindinga,18.05405,-5.13782,572,VILLAGE
Bandundu,Mosango,3034010,Mangungu,216,Mutema,18.08901,-5.15718,187,VILLAGE
Bandundu,Mosango,3034010,Mangungu,545,Mambata,18.137,-5.0498,218,VILLAGE
Bandundu,Mosango,3034011,Mosango,51,Kumbibanga,18.04422,-4.82364,1071,VILLAGE
Bandundu,Mosango,3034011,Mosango,134,Kumbifioti,18.00238,-4.80544,286,VILLAGE
Bandundu,Mosango,3034011,Mosango,154,C/Kalina,18.11956,-4.83533,161,VILLAGE
Bandundu,Mosango,3034011,Mosango,155,C/Kibalula,18.12535,-4.82286,417,VILLAGE
Bandundu,Mosango,3034011,Mosango,156,C/Majorité,18.12529,-4.83433,422,VILLAGE
Bandundu,Mosango,3034011,Mosango,157,C/Pompe,18.11256,-4.84331,6691,VILLAGE
Bandundu,Mosango,3034011,Mosango,158,Kibwingi,18.16315,-4.8288,206,VILLAGE
