PROVINCE,ZS,ID_AS,AS_,ID_VILLAGE,VILLAGE,LON,LAT,POPULATION,DEF_TYPE
BANDUNDU,YASA BONGA,3047019,MBANZA WAMBA,479,MUSENGE KANDODI,17.94148,-4.48344,289,VILLAGE
BANDUNDU,YASA BONGA,3047020,MUKENGI,480,KAZAMBA,18.10899,-4.57889,287,VILLAGE
BANDUNDU,YASA BONGA,3047020,MUKENGI,481,KIKULA,18.15275,-4.63366,387,VILLAGE
BANDUNDU,YASA BONGA,3047020,MUKENGI,482,MANZOMBI,18.15338,-4.61823,932,VILLAGE
BANDUNDU,YASA BONGA,3047020,MUKENGI,483,MATUNDU  I,18.10181,-4.60669,450,VILLAGE
BANDUNDU,YASA BONGA,3047020,MUKENGI,484,MATUNDUII,18.09913,-4.62881,256,VILLAGE
BANDUNDU,YASA BONGA,3047020,MUKENGI,485,MIBISHI,18.15211,-4.58351,1047,VILLAGE
BANDUNDU,YASA BONGA,3047020,MUKENGI,486,MUKENGI P,18.11519,-4.60411,423,VILLAGE
BANDUNDU,YASA BONGA,3047020,MUKENGI,487,MUKENGI V,18.13904,-4.59206,881,VILLAGE
BANDUNDU,YASA BONGA,3047021,PELO KUMBI,488,KINGONDI,17.8357,-4.67612,570,VILLAGE
BANDUNDU,YASA BONGA,3047021,PELO KUMBI,489,KINZAMBA K,17.75848,-4.65195,762,VILLAGE
BANDUNDU,YASA BONGA,3047021,PELO KUMBI,490,KINZAMBA S,17.78456,-4.64855,595,VILLAGE
BANDUNDU,YASA BONGA,3047021,PELO KUMBI,491,KIPALANGA II,17.73747,-4.70523,448,VILLAGE
BANDUNDU,YASA BONGA,3047021,PELO KUMBI,492,KIPALANGA K,17.73933,-4.66791,2134,VILLAGE
BANDUNDU,YASA BONGA,3047021,PELO KUMBI,493,MUBIAKI,17.74513,-4.6362,1545,VILLAGE
BANDUNDU,YASA BONGA,3047021,PELO KUMBI,494,MUNZANGA,17.80187,-4.68251,167,VILLAGE
BANDUNDU,YASA BONGA,3047021,PELO KUMBI,495,PELO KINDUNDU,17.78965,-4.71609,817,VILLAGE
BANDUNDU,YASA BONGA,3047021,PELO KUMBI,496,PELO KUMBI,17.76619,-4.69144,742,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,497,BONGA V,17.99641,-4.52677,423,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,498,BWALA YUL V,17.98006,-4.51888,935,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,499,C/BOUTIQUE,17.99851,-4.52486,1023,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,500,C/CKE,17.99192,-4.5259,872,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,502,C/INFIRMIER,17.99597,-4.52706,454,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,503,C/MAFWA,17.99436,-4.52428,919,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,504,C/MANSANGI,17.97802,-4.52785,1642,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,505,C/MULUA,17.98759,-4.52279,718,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,506,KIBOKO,18.0415,-4.53277,738,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,507,KILWENGE,17.96959,-4.52934,345,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,508,KIMBILI  CO,17.93983,-4.52305,730,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,509,KIMBILI V,17.95824,-4.53052,466,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,510,KINA BAMBA,18.01109,-4.52571,612,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,511,KINA MILUNDU,18.02768,-4.4819,508,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,512,KINZAMBA,17.99593,-4.51542,487,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,513,KISOMBO,17.99687,-4.53287,284,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,514,KIYAMBA,18.02692,-4.53986,339,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,515,MABETI,17.9679,-4.52813,432,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,516,MATAMBA,18.023,-4.53216,384,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,517,MBANZ MU,18.02382,-4.54433,1021,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,518,MBANZA NGANDA,18.00839,-4.48138,697,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,519,MIKULA,18.03775,-4.52421,785,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,520,MUKENGI,18.01544,-4.52791,638,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,521,MUKOKO YASA,17.98579,-4.45559,1036,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,522,MUSENGE,18.02563,-4.54541,585,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,523,NGWAMBE,17.98927,-4.48417,927,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,524,YASA,17.97234,-4.50849,836,VILLAGE
BANDUNDU,YASA BONGA,3047022,YASA,525,ZANGA FINDA,17.97903,-4.53616,487,VILLAGE
